Linked_ID,Threat_Type,Connection_Status,Severity_Level,Flagged,Payload_Data,Device_Type,Application,Notes,External_Internal_Flag,Service_Name,File_Hash,Linked_Events_ID,Data_Exfiltration_Flag,Asset_Classification,Session_ID,TTL_Value,User_Behavior_Score,Incident_Category,Cloud_Service_Info,IoC_Flag
9265,Malware,Blocked,High,TRUE,,Mobile Device,Web Browser,,External,HTTP,dfc62e3ee9b920a8bc8f2dce3275f72600ff8a21,a9653f59-f418-4c0d-a104-157826a9568b,TRUE,Critical,be43dbcb-0a66-43cb-b76d-f3e29a4bebec,103,0.6928702427877536,Persistence,Azure,TRUE
9266,None,Allowed,Critical,TRUE,,Router,Unknown,,External,FTP,a0ffc5f42b1190d234e26e9451741a9de16a96fa,514cae27-65cd-40e2-ba8f-ea10c3fcf92d,TRUE,Critical,f13b23e1-2fc2-45ce-a594-be900e121af5,12,0.7841426675607821,Initial Access,Azure,FALSE
9267,Ransomware,Allowed,High,TRUE,,Desktop,FTP,,Internal,HTTPS,d5f8d6fb8a6107bca81c5920ddf195b4ea6b0645,6db4ed75-de00-4016-ab1a-78fc613abc63,FALSE,Critical,70485f31-bb3a-44f3-8c02-52984a83a1ce,97,0.851564581,Execution,Azure,FALSE
9268,Phishing,Allowed,High,FALSE,,Mobile Device,SSH,,Internal,SSH,2fbe1f47d57145fb46d17a37490396fa73ac88d0,445c1743-0c38-4c43-90e6-60ea5251fce8,TRUE,Non-Critical,688a3d90-1267-420b-8490-c6c8c122d3de,106,0.7416630789944224,Initial Access,Azure,FALSE
9269,DDoS,Allowed,Medium,FALSE,,Desktop,Database,,Internal,HTTP,5e16e8d1d8014966698f8972c7d439701bccd5a2,b707831b-91b8-4f24-bb5c-f6dd13bc24c7,TRUE,Critical,c81ecab1-426f-4cce-a6fe-06f862bf6693,45,0.6287755579739669,Privilege Escalation,AWS,TRUE
9270,DDoS,Blocked,Low,FALSE,,Mobile Device,Mail,,Internal,HTTP,b1c5cf73854e9d221d746f021f8d5869903562e5,5928f28c-295b-4437-ac82-2057777bfb5e,FALSE,Critical,7cb948a0-bb84-4ab1-b971-65916c3f62d6,56,0.7494746849442776,Privilege Escalation,GCP,FALSE
9271,Insider Threat,Blocked,Critical,TRUE,,Unknown,Unknown,,External,SSH,6729edd8ca8bde450e41e093cfcce886b655c7aa,657a8839-006c-4e26-a478-39b462819705,FALSE,Non-Critical,079e7eee-ab57-44c1-a072-84f94347559f,125,0.5706036652558981,Persistence,,TRUE
9272,Insider Threat,Blocked,Medium,FALSE,,Mobile Device,Database,,External,HTTP,8fb4e90a1c696ad089207c3ae4936b14aa008bd9,5cb781b6-19c6-4c25-89ca-2ac2141978a2,TRUE,Critical,e74c7bb0-6506-47c4-a57a-088844617cf1,10,0.5466395269961821,Execution,AWS,FALSE
9273,None,Allowed,Critical,FALSE,,Unknown,Database,,Internal,SSH,313101f3c4b772aed3c8b98cb8d23ec0eda130ae,d17c3d1a-1b51-46dd-ab63-d16a081ea593,FALSE,Important,d228d396-1f83-4f96-9b16-2ef2a05a309f,63,0.31089989623185876,Privilege Escalation,Azure,TRUE
9274,None,Allowed,High,TRUE,,Unknown,Database,,External,HTTP,91e9c2c19c9766f0c1aea3a7c3c1b48c8855704a,2c8e42fd-e51b-4837-a67c-0e09f9deb173,FALSE,Important,fab695ac-b2d8-4755-bdc4-71efde18e067,108,0.545192606,Privilege Escalation,GCP,FALSE
9275,Insider Threat,Blocked,Medium,FALSE,,Server,Unknown,,Internal,HTTPS,1de5d9a220bd4c209b2a8ac726c23366c7742cb2,17471526-5422-496e-bcc4-33e20405bb69,FALSE,Non-Critical,e2651f23-b8b5-49c4-ad04-dea672caa6f6,69,0.49975357211966387,Initial Access,AWS,FALSE
9276,None,Blocked,Low,TRUE,,Server,Database,,Internal,SSH,c51835112cb24e5402ce13d95b64cb137c1aa1f9,3249f1c3-00b0-4114-bea4-94a688b0d3a8,TRUE,Non-Critical,e4c2941c-17b8-4654-abda-591255197bc3,33,0.5006503172261114,Initial Access,,TRUE
9277,Malware,Allowed,Critical,FALSE,,Router,Unknown,,Internal,FTP,abc07f3850b42444617b6995b4033c608deda651,617ead3f-e250-4d8f-b888-80e7bcdff9d7,TRUE,Non-Critical,65a626ae-f0f6-4cdb-9f20-bb7f37c02ef1,107,0.3292148836154716,Execution,GCP,FALSE
9278,Ransomware,Blocked,High,TRUE,,Unknown,FTP,,Internal,HTTPS,3fa7ccc6bfa67570ba0689ba607b9376e268a68a,c81a128c-46a1-448f-b5db-3fb733ee6d07,TRUE,Non-Critical,dc8fea27-67d3-4cd1-bff1-81f3994c468f,36,0.973686237,Privilege Escalation,Azure,FALSE
9279,Insider Threat,Allowed,High,TRUE,,IoT Device,SSH,,External,HTTP,73858e3a8be5643060ab578b5be2df7bc8b958d7,eb5f0818-8adb-447d-aada-ce102aa1e187,FALSE,Non-Critical,ebab2932-862c-49b7-9826-126be6e639ff,41,0.7547317711762765,Execution,Azure,TRUE
9280,Ransomware,Allowed,Low,FALSE,,Desktop,Database,,External,HTTPS,1f599eaa74be862647fddb88f9904ed3329b9ca5,b3c2cbea-64d6-4d9d-bcb7-a5312eea1b91,TRUE,Non-Critical,8648b3db-1dcc-4725-b5ea-4a0409d67e36,5,0.1393220468646258,Initial Access,,TRUE
9281,Malware,Allowed,High,FALSE,,Server,SSH,,External,FTP,7f1858d404e15a2cf9c1a7772f67a9d98c4a9dbe,ca080cd2-86cc-489f-9e5f-7961213c3a67,FALSE,Important,2cca9873-4ba1-4fab-85e5-1de1f5e4ebd4,62,0.28584909118287827,Persistence,GCP,TRUE
9282,Ransomware,Allowed,Medium,TRUE,,IoT Device,Unknown,,Internal,SSH,be550a8449df54be43c71081061b63e76a4fb722,fd1b1d37-5304-4dd1-b4f3-89a77ddf4a44,TRUE,Critical,79ff3380-da75-4b8d-a1b1-e76b173950e8,45,0.082669022,Privilege Escalation,AWS,TRUE
9283,Ransomware,Blocked,Critical,TRUE,,Router,Web Browser,,Internal,SSH,8b5c03442fa3c7ad4fb45a25fde1bb6cc000d864,14146599-3b8a-46e0-84bd-cb504463bad0,TRUE,Important,1a20560b-6997-418d-86e8-0ee30f05720b,56,0.6491069169686421,Persistence,GCP,FALSE
9284,Exploit,Blocked,Critical,TRUE,,IoT Device,Web Browser,,Internal,FTP,2244e55fc64bebc163bf9f0f731b635dd59972ae,5e54eb35-f2a7-4010-bd1d-bb48038b0f55,TRUE,Critical,2ae58abf-c05b-444f-83d3-2845f2ce585d,77,0.5009681937390624,Persistence,AWS,FALSE
9285,Phishing,Blocked,Medium,FALSE,,Router,FTP,,External,HTTP,bca5645efe26ddac473be41873b1f4ac81b69f0d,e0b834f1-d0c7-47df-bb0e-43f2051e28ac,TRUE,Critical,55a35240-7cc2-494d-ac2b-d40ed8ab3d6b,95,0.8330995952388064,Initial Access,GCP,TRUE
9286,Ransomware,Blocked,Critical,FALSE,,Unknown,Mail,,External,HTTPS,981eae96f067e08da32a8e5e90d0c1b079f33cf2,7d338790-687c-4be2-8a3b-6e45e056fd53,FALSE,Non-Critical,6e2fec52-71e0-4faf-8624-c5460307467d,37,0.19157805015793905,Initial Access,,TRUE
9287,Phishing,Allowed,High,FALSE,,Mobile Device,Mail,,Internal,FTP,45b5a31b073f45263110612d37b7d772c82aa0a1,994de43f-af52-4007-86ed-d9aafc031b92,TRUE,Critical,0a98d282-8f40-442c-ae0c-0d3fc36c902f,46,0.1378402299302529,Privilege Escalation,,TRUE
9288,Malware,Allowed,Low,TRUE,,Unknown,SSH,,Internal,HTTPS,b936b8e0461edb88660b118eb5d7206b2b43fd8e,9992d9e1-a10d-45b2-baa8-18dc0fed838a,FALSE,Important,1e0e5d77-600f-489c-b28d-61aa35631ae2,82,0.5362299066699647,Initial Access,AWS,TRUE
9289,Insider Threat,Blocked,Low,FALSE,,Server,Unknown,,Internal,HTTPS,b7150ef3f92f9195e184bce9a4a647afc66ca98b,9151332a-4cb8-47a2-a41b-a79132a43fa2,FALSE,Important,2152d8e6-d12f-46f5-a629-3513e2dbc724,101,0.35076001331840934,Initial Access,Azure,TRUE
9290,Ransomware,Allowed,High,TRUE,,Mobile Device,Database,,Internal,SSH,b35ba11c1d746224dfbd89ef340005591279fe2a,74481f5d-2e00-4b3f-88ca-6b95168582a6,FALSE,Important,19cd0ce0-2936-424d-bbde-a0647b4f774a,8,0.7198431765533787,Persistence,Azure,FALSE
9291,Malware,Allowed,Medium,FALSE,,Mobile Device,Database,,External,SSH,8a3c234d762ca9b47843bcfb160c0116d19663d6,2fe3eecb-70af-437f-a083-2883a43a519c,FALSE,Non-Critical,43d7287c-bb98-4f13-bde5-812d6ba874eb,113,0.5000009536809531,Execution,GCP,FALSE
9292,Phishing,Allowed,Low,TRUE,,Desktop,Web Browser,,Internal,SSH,facf095e4c3827d47ae8e5521f48329d31cee5f0,d11300d2-39a5-4d97-9f26-525f3f5c8da0,FALSE,Non-Critical,fabf004f-b8c3-4758-a134-c6d717e804aa,31,0.093455185,Persistence,,TRUE
9293,Exploit,Allowed,Critical,TRUE,,Server,Web Browser,,External,HTTP,0a4302628ceeafec38bba6663d9fbd14fa779067,7c58f6e6-4e49-45a8-8dff-4a1c62456866,TRUE,Important,e3e328dd-3e56-4e3b-8ca4-d1eb5d75dcc8,82,0.11132966295845481,Execution,AWS,TRUE
9294,None,Allowed,High,FALSE,,Server,Database,,Internal,HTTPS,29c400d8afc50e58e253d195c3ab4c48489ee9e4,f31d5182-af5a-4029-a832-3d8103b86b8f,FALSE,Critical,c76dd816-ae7d-4e30-9493-dba9a02ef33b,89,0.16801590945416722,Initial Access,AWS,FALSE
9295,Phishing,Blocked,Medium,FALSE,,Unknown,Mail,,Internal,FTP,8c85daac48eaa375d7d8d6a43463a05e22249efc,6c65b32c-cb84-4b01-8a58-09135bab2ab6,FALSE,Important,8b3b49e3-b4a5-4145-8d5f-9eb9ef33d523,114,0.9744363739870241,Persistence,AWS,TRUE
9296,Malware,Allowed,Medium,TRUE,,Server,Unknown,,Internal,HTTPS,837789ba008aa5b8a848166f1dbf12db4eade3e6,c66eae9a-8d5c-4f69-a6ea-52ff711a4810,TRUE,Non-Critical,b401f175-81d1-4179-8454-a58cd4a37372,99,0.22892973223594393,Initial Access,AWS,FALSE
9297,Malware,Allowed,Critical,FALSE,,Server,Mail,,Internal,FTP,e5183b1787805b691d752d68cdcdb5f9c32e88c8,d9f87bfb-2ff4-4864-a978-a231a1748c60,TRUE,Critical,f4a4cadf-e09a-4334-b1cc-dc281129bcf9,107,0.7341001000245596,Persistence,GCP,FALSE
9298,Exploit,Blocked,Medium,FALSE,,Desktop,Mail,,Internal,FTP,811e0233d258b9e4478c91ea7e6e9c828f5bc6e2,d9ed9993-2db3-45a9-a0c4-b745ff55b46a,FALSE,Important,54432021-bce6-4d00-b453-7de91e5e6037,98,0.44460858447302787,Initial Access,GCP,FALSE
9299,Exploit,Blocked,Critical,FALSE,,Mobile Device,FTP,,External,HTTP,376b8f620641a7a2cda3b460e58b3af01aa8ab68,3e10828f-8b1c-435d-9339-ec934e588b77,FALSE,Non-Critical,4f6132b6-8d46-4492-9c9a-a563231c897d,127,0.5050304410369002,Persistence,GCP,TRUE
9300,Phishing,Blocked,High,TRUE,,Mobile Device,Web Browser,,External,FTP,d5e9919752cdc27de702efbc7f05fa1220144085,b20e5b1e-bc07-4c78-a534-309dbbbf2643,FALSE,Important,ae45c3f3-88f9-4fbb-aa74-6469e6eeb26f,63,0.7429829798131824,Initial Access,AWS,TRUE
9301,Ransomware,Allowed,Critical,FALSE,,Desktop,Database,,Internal,HTTPS,6073c1479283a3b4fd658469a633f8da4fec2ba7,aa71cedd-f8af-4379-b480-d3246962a2df,TRUE,Non-Critical,dd93d5a3-9a89-41d6-9be6-f13400490ce0,112,0.4204600956010498,Persistence,Azure,TRUE
9302,None,Blocked,Medium,FALSE,,IoT Device,SSH,,Internal,FTP,45571a1202d04883e52dc95ad3e794322efb70bd,c0af7cd8-6b84-43e8-9359-edc4c18200c0,TRUE,Important,b41e77b8-e23a-4343-9162-6478c00316f8,48,0.6119231053523906,Execution,Azure,TRUE
9303,Ransomware,Blocked,Medium,TRUE,,Server,SSH,,Internal,HTTPS,58d1482a0addf52377c4814d68dca0092f652b19,05b74054-41f6-42cf-a366-f176a10bcdd5,TRUE,Non-Critical,8008ef9c-853a-45ee-9adf-4599fade74b7,38,0.8511484940229317,Privilege Escalation,,FALSE
9304,Malware,Blocked,Critical,TRUE,,Desktop,Unknown,,External,HTTP,8308541a5db5142647efe169d00cac0459028954,6db8fede-0505-4151-be0a-36bb42efacdc,TRUE,Important,9cefd3d7-4258-4be6-aaee-38496151198b,123,0.7469898810264037,Initial Access,AWS,FALSE
9305,Ransomware,Blocked,Medium,FALSE,,IoT Device,FTP,,Internal,HTTP,963eaf2a3d970e3af493d03c1fcfd0021725549b,c05eb703-d3f8-4f88-9904-733614e40048,TRUE,Non-Critical,18345430-f94a-4baa-b43a-358b6bcf094e,11,0.1893890653546978,Privilege Escalation,GCP,FALSE
9306,Malware,Blocked,Low,TRUE,,IoT Device,FTP,,External,HTTP,15370c4057b825188fdf5ea1ff5ee5b72d9dea83,5d2e1794-eb55-4d31-892d-62f749f951e5,FALSE,Non-Critical,cfaa176a-285e-4eea-85f2-a528b2d7e521,66,0.008068654,Privilege Escalation,,TRUE
9307,Insider Threat,Blocked,Medium,TRUE,,IoT Device,Unknown,,External,HTTPS,0fd77f6c010317981604cbb7c59b336cda43de56,80da1cb8-1112-4b98-a5e6-d2e35829aee4,FALSE,Important,ca1008d1-2a85-43e4-9d5d-0a1430e41534,56,0.21257507409241883,Execution,AWS,TRUE
9308,Ransomware,Allowed,Critical,FALSE,,Mobile Device,FTP,,External,HTTP,bde7901237f1ad78c027a5f0881ffbe440651ca7,d18f185d-dd22-4188-b3fb-464f9001dc0d,FALSE,Important,417c6e4b-0b81-4214-827a-416dcdb2bf62,29,0.42397034248023446,Privilege Escalation,,FALSE
9309,Ransomware,Blocked,Medium,TRUE,,Mobile Device,SSH,,External,HTTPS,ef6d508f86dcb56e40db0ddb028a0cbc766d2d2c,e1e4dd5e-1bd4-4949-a644-4de452a62e85,FALSE,Non-Critical,1a82fe89-ed26-4596-af9f-2cb0f045dd88,89,0.6537636455947988,Initial Access,AWS,TRUE
9310,DDoS,Blocked,High,FALSE,,Desktop,Database,,Internal,FTP,ea43ac80283198777d6d6db67618ddd60b7f8d1b,cf0dacd2-890c-46d5-8030-9ad8d7b7fba9,TRUE,Important,e2bb50a3-ff46-4f03-976d-d0362dc74a6f,112,0.030296181952676138,Execution,,TRUE
9311,Insider Threat,Allowed,Critical,TRUE,,Desktop,SSH,,Internal,FTP,8a9d74788bcb5c88abfedb3c1d459461ea59f0c4,506ccc3d-e06a-4071-8612-812af2b7e4ba,FALSE,Important,212d743d-9aa9-4f6d-9a3e-6c118cddf3f4,105,0.1483228370468913,Execution,GCP,TRUE
9312,Phishing,Blocked,Critical,FALSE,,Desktop,Database,,External,HTTPS,7bc04bce36fea5ff31a4a77dfade07edebee6b67,8ac39b5a-5a05-4df2-97c0-1738c28bad46,TRUE,Important,627d7038-8ed3-455f-a4d8-5e44d6466ff3,59,0.8385766741778823,Privilege Escalation,Azure,FALSE
9313,Phishing,Blocked,Critical,FALSE,,Unknown,FTP,,External,FTP,f8ebaf4e555d5b831ca8e337a65a728c09cfe928,0a90778f-5e51-4e84-881b-3b50523540fb,TRUE,Critical,9695d0a3-72d0-47de-9e4a-df0eae7132a4,83,0.6564684707299441,Execution,GCP,FALSE
9314,Ransomware,Allowed,Critical,FALSE,,Router,Web Browser,,External,SSH,308e09544fe77a099adf06a1e3b0d7bcc8c5fff0,62f9267f-92d7-4875-8bef-bad2ce85eb27,FALSE,Important,23784c53-9baf-49d3-950b-9f6b63903bfe,21,0.4508967182623035,Initial Access,GCP,TRUE
9315,Insider Threat,Blocked,Critical,TRUE,,Mobile Device,Web Browser,,External,HTTPS,8f0eb8c6c4217c6309ec590cbf77bf8f90417b9b,cfa0aa5d-4a16-4b65-9f61-0e21488512a8,TRUE,Important,f192307a-9751-4b71-83ae-c00e121beb6f,102,0.33299923839277434,Privilege Escalation,Azure,FALSE
9316,Phishing,Allowed,Critical,FALSE,,Router,Mail,,External,HTTPS,0460a17ca95991ff9d774cedfc56d1781cec9f87,79baba40-d871-4b54-b11a-edf75111b5f2,TRUE,Non-Critical,a900ed6b-ffd3-4af5-8647-a1334439ba69,105,0.45073735411315086,Execution,Azure,TRUE
9317,DDoS,Blocked,Medium,FALSE,,Server,Database,,External,FTP,91f8145d64c47e2be4017f13fa023440de67a09c,f68ad848-46db-448e-bdb8-db9f179d471d,FALSE,Non-Critical,1a3f2d84-8f79-4134-9e9e-3ebd090dc352,11,0.9168255487217674,Privilege Escalation,Azure,TRUE
9318,Insider Threat,Allowed,Medium,FALSE,,Mobile Device,FTP,,External,FTP,bfb02fc8c542d71b983045a1175976d90740db43,a40f1922-23fa-49a7-a9d0-ec9b96ea918f,TRUE,Important,07f7ac03-eacb-4c1e-8338-90108612fbaf,83,0.287202204,Execution,Azure,FALSE
9319,Exploit,Blocked,Medium,FALSE,,Mobile Device,Unknown,,Internal,FTP,92decd5ad87f6ee7a61fc2334b4ed1b65d447b08,c0f141f1-4b60-4cd0-a7b5-026b6dc6dfb1,FALSE,Critical,18e69cda-cead-49e6-8a4a-0cf71b70ba40,107,0.053954811,Initial Access,GCP,TRUE
9320,Malware,Blocked,Low,TRUE,,IoT Device,FTP,,Internal,FTP,d122d3c6be45e596a98e3654ab0cfc1cdc34b427,2699559d-7a6a-45a1-ad59-89d3efcd7085,FALSE,Important,7a238177-8a2b-473d-ba13-a5a22321730c,62,0.5610422235553595,Privilege Escalation,AWS,TRUE
9321,Ransomware,Blocked,Low,TRUE,,Server,Web Browser,,External,HTTPS,b121de80cd411132984b77849e8c05affcc388db,f41077d4-3b04-4312-a00a-feebb6a5e076,TRUE,Non-Critical,f50ffd48-eb5a-401e-a1d8-6ae6ec5d5436,9,0.9450088764063472,Privilege Escalation,AWS,FALSE
9322,Malware,Allowed,Low,FALSE,,Mobile Device,SSH,,Internal,FTP,7f93670f63ec9c737c6a7fbf428a87e979c72416,a64b39e9-9ee1-431c-827a-1f4379379f1c,FALSE,Non-Critical,644b679f-18da-4d1b-af6b-5d0719ab99e8,77,0.9694734167486911,Initial Access,GCP,FALSE
9323,Exploit,Allowed,High,TRUE,,Server,Database,,Internal,HTTPS,786d7b8643d6784592a8c30cbbe92385ea8a02b0,836c9758-638c-47e4-bdb9-b7310802ea90,FALSE,Important,93fafe75-e68b-4877-82ea-25a61b9a3dcf,62,0.5836894469928625,Persistence,,TRUE
9324,Malware,Blocked,High,FALSE,,IoT Device,Unknown,,Internal,SSH,b33504a43ca9f70bbaa22f00d6f57cd129d46571,5269498f-a6b7-4ea5-b81e-161f0da31765,FALSE,Important,ccf46c97-aaa4-4d30-adb6-d760bc9af22c,4,0.9916863155638889,Initial Access,AWS,FALSE
9325,Phishing,Allowed,Critical,TRUE,,Unknown,FTP,,External,HTTP,0e077b4737c34dac2e8b4fdb6f077efb7d303b14,28de6207-18f1-40b7-b0b5-1c4445d56d8b,FALSE,Important,884329cd-b11d-49f6-ba52-ec3650f5e47b,55,0.6717897509059997,Initial Access,,FALSE
9326,Phishing,Allowed,High,FALSE,,Mobile Device,FTP,,Internal,FTP,a74fd800020cf64b86b3405d874551089692f115,5f3f13cc-cad5-42af-829c-ba55ff2c4246,TRUE,Non-Critical,8b7e76ad-7a92-48b2-aa8b-eccadcf3731e,57,0.32864384794561885,Privilege Escalation,GCP,TRUE
9327,None,Allowed,Critical,TRUE,,Desktop,Mail,,Internal,FTP,c1e2c7a9fe970fd32713533fdf0e482ece3314c5,5ad86a73-8e46-4afa-95ac-3d715c4659dd,FALSE,Critical,b8cbe87d-67fe-44ce-b49a-48a614c1ca52,122,0.8423525844935692,Persistence,AWS,TRUE
9328,Ransomware,Blocked,High,TRUE,,Server,Web Browser,,External,HTTPS,1c1ee0b4cc14dcaa0b8112c6bb643ab3b3e9429a,803e43f1-d78e-4992-a421-dbf7da1e9599,FALSE,Important,c2d523c4-398f-4879-a4a3-70c7690cc1f1,54,0.9269651836122722,Execution,AWS,FALSE
9329,Malware,Blocked,Low,TRUE,,Server,Database,,Internal,SSH,dded99363b0947a860e52760b46afd1105755859,c6ce2452-0d63-470d-992f-06415ba0e271,FALSE,Critical,c0aa6f5a-7ca6-49ec-a4cd-da67e3369e16,102,0.9078734654329266,Execution,GCP,TRUE
9330,DDoS,Blocked,Critical,FALSE,,Desktop,Unknown,,Internal,FTP,bf27841ef2cebcae807050d43096ca58ee5342be,6b33f538-44e6-4eed-8994-da62a2d879e1,FALSE,Important,965008af-d147-4673-ac14-328ad1b4ff53,58,0.9794466148585943,Persistence,Azure,FALSE
9331,Malware,Blocked,Critical,FALSE,,Mobile Device,FTP,,Internal,FTP,b238366a96b09d9322967aad93862e9bd8866ff7,77ad6030-8368-4c38-aa87-a5d4d4e12223,FALSE,Non-Critical,447bcbb2-2a5f-476d-91f4-599016e18985,108,0.7660954845774615,Persistence,,TRUE
9332,Malware,Blocked,Critical,TRUE,,Unknown,Unknown,,Internal,HTTPS,2d5cbf6f651cb6bcf76295f8e4d7a00f77bd14e5,53ac4c35-d74a-4e94-b617-3d45aab60357,FALSE,Non-Critical,fe8888b7-4ff1-49b2-a99c-7cfdaa9cbb7a,120,0.23980260472799098,Execution,Azure,FALSE
9333,None,Allowed,Low,FALSE,,Unknown,Database,,Internal,HTTPS,ca8e36b36e8c79ee0fa950329c42b46c1e90e7db,d8c833b3-e36c-4398-bc71-28974327a34d,TRUE,Critical,dcb7e6ee-5b4f-4343-a8b8-7d9f2429c198,86,0.4419101899525064,Privilege Escalation,,TRUE
9334,Phishing,Allowed,Critical,FALSE,,Desktop,Database,,Internal,FTP,e764fd1b4b090e6647ea4e5d9bc2fadad4cc7c0c,7627ad85-9e76-4059-acc6-016b51f471a1,FALSE,Critical,043d804d-c54b-458b-bdd6-d7fb707e9851,62,0.7000326698201524,Privilege Escalation,Azure,FALSE
9335,DDoS,Blocked,Critical,FALSE,,IoT Device,SSH,,External,SSH,99b15bbc1cdee3aec05df0463521573c115c9177,1a5cf246-66ee-4561-9d45-c412d2aa8520,FALSE,Critical,1b4f6a71-57d8-4b94-9135-165726d890f7,33,0.24471528539499887,Execution,,FALSE
9336,Phishing,Blocked,High,FALSE,,Mobile Device,FTP,,External,HTTP,1077688cb17d171d28fd2e58c8eb76a4fd89738e,6ff8c3f9-83b1-4d69-9e6a-033c6b42717c,TRUE,Critical,be779eb2-b25a-42b3-8360-bdfca0f0465e,116,0.5428986090116952,Initial Access,Azure,FALSE
9337,None,Allowed,Critical,FALSE,,Router,Unknown,,External,SSH,85f5167e60b813cb69c2336690cbd337882eb00a,95794cbf-2751-4b3e-82c4-1408e7ab8132,FALSE,Non-Critical,c4cd8cfc-0ab5-4548-8470-aeb136e8cce3,109,0.32871260953344805,Execution,Azure,TRUE
9338,Phishing,Blocked,Medium,FALSE,,Unknown,Database,,External,HTTPS,3afda8a9462a4b3673420883e1fe80b7a1049cc9,dabaf125-a2b3-4058-9299-2bc881ca48b3,TRUE,Critical,f55c51fe-262d-478d-bcfc-bfe030cf3967,103,0.5639854875825601,Persistence,,FALSE
9339,Ransomware,Allowed,Medium,FALSE,,Server,SSH,,External,FTP,754a883314544d47becf727a09e8ef80e3d2197f,cb1632d5-86ad-493a-8308-668688f91e19,TRUE,Non-Critical,8825b395-d5e6-4ad2-95eb-0fd60bb257fd,12,0.024256549169261454,Privilege Escalation,,FALSE
9340,Insider Threat,Allowed,Low,FALSE,,Desktop,FTP,,External,SSH,d9f4ea049726d9a99f4b3cd7ed25a058a37eff70,142f815c-d737-43db-bf64-8f772aae1a2c,FALSE,Important,13d12931-1c04-4465-8401-177d845419ec,90,0.3653082686512148,Initial Access,,TRUE
9341,None,Blocked,High,TRUE,,Unknown,Mail,,External,SSH,bc3097020a077f5542bdbde9ea297970f49c2ce0,db5864fd-2303-48a2-b607-2aaceda17b2d,TRUE,Non-Critical,2467d196-cad1-4573-9c25-bc27880ac125,127,0.4758176687000949,Execution,GCP,TRUE
9342,Insider Threat,Allowed,Critical,FALSE,,IoT Device,Mail,,Internal,HTTP,a0c42b3b6bdc219bc4876bb0b0c5b9b278301185,2bf82cd9-bb0c-4a49-9635-4ea4a2f157a2,TRUE,Critical,3e99a585-4fed-43a7-9ff3-201293d1ed87,10,0.8389625148144125,Privilege Escalation,AWS,TRUE
9343,Phishing,Allowed,Critical,FALSE,,IoT Device,Web Browser,,External,HTTPS,d94c6d47d04701d6246ea6e8a73d8768e47b5573,d1a384db-1504-4ea1-9487-11903fb9e10e,FALSE,Important,4a09163b-8b36-41a0-bf13-54840a463e43,50,0.8715368650316578,Execution,,FALSE
9344,None,Blocked,Low,TRUE,,IoT Device,Mail,,Internal,SSH,d0ac1d2f2a924a5c34487dc35599f0f9d6371f7f,5a5341cd-1bf3-4f8d-81df-c879a04a3096,FALSE,Important,85296eb0-4e88-4f9d-a031-1b84bd774c6f,87,0.3172177078634151,Execution,AWS,TRUE
9345,Ransomware,Blocked,Medium,TRUE,,Router,Web Browser,,Internal,HTTP,0bb73fea32cd5ef4e085805b3e49990ee552bdb9,6622cd33-f29a-4db9-892d-e4242dae766c,FALSE,Critical,944c51b1-e793-43e6-811f-46d4852dd0e2,82,0.4689275866989797,Initial Access,AWS,TRUE
9346,Phishing,Allowed,High,TRUE,,Server,Unknown,,External,HTTP,5b4e1c9bf31723a1fea6a590d1f032a36ea7ed6b,47f27e1f-7ca8-44e2-828c-548bd607efd9,TRUE,Non-Critical,c08c179f-11c0-4667-8e83-5b9ed9192eb4,9,0.7245466165335416,Initial Access,Azure,TRUE
9347,Exploit,Blocked,High,TRUE,,IoT Device,Web Browser,,External,HTTP,99ba2f79c4c885e83376ba1e341ab6d882f5573b,f0290033-cfc1-4a65-a106-cb38e6f35c3a,TRUE,Important,d68a36c8-b609-4b38-a0c8-a95e4e04f035,68,0.5941086102930355,Execution,Azure,TRUE
9348,Ransomware,Allowed,Critical,TRUE,,Desktop,Mail,,External,HTTPS,e9515f024ab9efbf343947ef4477c830f05305b6,8680514e-ec5c-4e3b-bb25-1523fb047078,TRUE,Critical,66049ef1-48ea-4632-b440-a705d0917fb1,78,0.6163938762846217,Initial Access,AWS,FALSE
9349,Ransomware,Blocked,Low,FALSE,,Mobile Device,Mail,,Internal,FTP,10185afb383d86168014dcd071550a40f1c1bdce,a76e59e2-1899-4b47-9686-e0cd4e52c144,TRUE,Non-Critical,691c5349-1b39-4545-b153-ce23b8b05527,45,0.7120004534603832,Execution,GCP,FALSE
9350,Malware,Allowed,Medium,TRUE,,Router,Database,,External,HTTP,dcfb50b1e71495c2038f18eedfd92714d0271177,32c8b510-5e3c-499b-bd78-1c8bf5bc9df7,TRUE,Non-Critical,35246398-1431-435d-bec1-2101f5709444,49,0.31269614344502894,Privilege Escalation,GCP,FALSE
9351,Phishing,Allowed,Medium,TRUE,,Mobile Device,Database,,Internal,HTTPS,b23d157cb71a032692ed92491330bb5d8c6c0187,51e9af35-15cf-4eac-9019-246a6ba7fa4a,TRUE,Important,cafeec1d-a481-42c5-a74a-fef4132f2292,15,0.5823406348773593,Execution,AWS,FALSE
9352,DDoS,Allowed,Low,TRUE,,Server,Mail,,External,SSH,8f05f4fd4775e928bb24be47b4209d86f9b11b83,309ffedf-bf35-4e81-930a-36a66b7883fb,FALSE,Important,feb7f1a3-160f-4e9d-ad7c-188adf627d90,80,0.6520953472236427,Persistence,AWS,FALSE
